smiles_std,FDA_APPROVED,CT_TOX
CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,0,1
CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C.C([C@@H](C(=O)O)O)C(=O)O,0,1
CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2,1,0
CCN1C(=O)C(NC1=O)C2=CC=CC=C2,1,0
CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)[O-])OCO3,1,0
CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CC[NH+]4CCOCC4,1,0
CCN1C=CC(=NS(=O)(=O)C2=CC=C(C=C2)N)N=C1[O-],1,0
C=CN1CCCC1=O,1,0
CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=C(C=C2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)[O-],1,0
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC[NH+]=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@@H]6CCC(=O)N6,1,0
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC[NH+]=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC2=CN(C=N2)CC3=CC=CC=C3)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC5=CNC6=CC=CC=C65)NC(=O)[C@H](CC7=CN=CN7)NC(=O)[C@@H]8CCC(=O)N8,1,0
CCNC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/[C@H](CCC2=CC=CC=C2)O)O)O,1,0
CCO,1,0
CCO/N=C(/C1=NSC(=N1)NP(=O)([O-])[O-])\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)SC4=NC(=CS4)C5=CC=[N+](C=C5)C)C(=O)[O-],1,0
CCOC(=O)/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C(=C(C=C1C)OC)C)C,1,0
CCOC(=O)[C@](C)(CC1=CC(=C(C=C1)O)O)[NH3+],1,0
CCOC(=O)[C@H](CCC1=CC=CC=C1)[NH2+][C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)[O-],1,0
CCOC(=O)[C@H](CCC1=CC=CC=C1)[NH2+][C@@H](C)C(=O)N2[C@H]3CCCC[C@@H]3C[C@H]2C(=O)[O-],1,0
CCOC(=O)[C@H](CCC1=CC=CC=C1)[NH2+][C@@H](C)C(=O)N2CC3(C[C@H]2C(=O)[O-])SCCS3,1,0
CCOC(=O)[C@H](CCC1=CC=CC=C1)[NH2+][C@@H](C)C(=O)N2CC3=CC(=C(C=C3C[C@H]2C(=O)[O-])OC)OC,1,0
CCOC(=O)[C@H](CCC1=CC=CC=C1)[NH2+][C@@H](C)C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)[O-],1,0
CCOC(=O)[C@H](CCC1=CC=CC=C1)[NH2+][C@@H](C)C(=O)N2CCC[C@H]2C(=O)[O-],1,0
CCOC(=O)[C@H](CCC1=CC=CC=C1)[NH2+][C@H]2CCC3=CC=CC=C3N(C2=O)CC(=O)[O-],1,0
CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl,1,0
CCOC(=O)C1(CC[NH+](CC1)C)C2=CC=CC=C2,1,0
CCOC(=O)C1(CC[NH+](CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,1,0
CCOC(=O)C1(CC[NH+](CC1)CCC2=CC=C(C=C2)N)C3=CC=CC=C3,1,0
CCOC(=O)C1=CN=C(C=C1)C#CC2=CC3=C(C=C2)SCCC3(C)C,1,0
CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2,1,0
CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,1,0
CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,1,0
CCOC(=O)NC1=C(C=C(C=C1)NCC2=CC=C(C=C2)F)N,1,0
CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CC[NH+]4CCOCC4,1,0
CCOC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)C(=O)OCCl,1,0
CCOC(=O)OC(C)OC(=O)[C@H]1C(S[C@H]2N1C(=O)[C@H]2NC(=O)[C@@H](C3=CC=CC=C3)[NH3+])(C)C,1,0
CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)[O-],1,0
CCOC1=CC=C(C=C1)CC(CN(CC[NH+](CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])[NH+](CC(=O)[O-])CC(=O)[O-],1,0
CCOC1=CC2=C(C=C1)N=C(S2)S(=O)(=O)N,1,0
CCOC1=C(C2=CC=CC=C2C=C1)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-],1,0
CCOC1=CC=CC=C1OCC[NH2+][C@H](C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N,1,0
CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NOC(=O)N5)C(=O)OCC6=C(OC(=O)O6)C,1,0
CCOCCP(CCOCC)CCP(CCOCC)CCOCC,1,0
CCOP(=O)(OCC)SCC[N+](C)(C)C,1,0
CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C,1,0
CCSC1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CC[NH+](CC4)C,1,0
Cl[201Tl],1,0
Cl[Cr](Cl)Cl,1,0
Cl[Cu]Cl,1,0
Cl[Mn]Cl,1,0
Cl[Zn]Cl,1,0
CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O)N=O,1,0
C[N+](=CNC1=C(C=C(C(=C1I)CCC(=O)[O-])I)I)C,1,0
C[N+](=C(N)[NH+]=C(N)N)C,1,0
CN(C)C(=O)C(CC[NH+]1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,1,0
CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C,1,0
CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,1,0
CN(C)C[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O,0,1
CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,0,1
CN(C1=C(C(=C(C(=C1I)C(=O)NC(CO)C(CO)O)I)C(=O)NC(CO)C(CO)O)I)C(=O)CC(=O)N(C)C2=C(C(=C(C(=C2I)C(=O)NC(CO)C(CO)O)I)C(=O)NC(CO)C(CO)O)I,1,0
CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I,1,0
CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],1,0
CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0,1
CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC2=CC=CC(=C2)[N+](C)(C)C,1,0
CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC,1,0
CNC(=[NH+]C)NCC1=CC=CC=C1,1,0
CN/C(=C\[N+](=O)[O-])/[NH2+]CCSCC1=CC=C(O1)C[NH+](C)C,1,0
CN/C(=C\[N+](=O)[O-])/[NH2+]CCSCC1=CSC(=N1)C[NH+](C)C,1,0
CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,1,0
CN1C(=NC(=O)C(=O)N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)SC2)C(=O)[O-],1,0
CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CCl,1,0
CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CSCC(F)(F)F,1,0
CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)C(C4=CC=C(C=C4)O)C(=O)[O-])OC)OC2)C(=O)[O-],1,0
CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)[O-],1,0
CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)SC2)C(=O)[O-],1,0
CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)[C@@H](C4=CC=CC=C4)O)SC2)C(=O)[O-],1,0
CN1C(=O)CC(C1=O)C2=CC=CC=C2,1,0
CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,1,1
CN1C(S(=O)(=O)CCC1=O)C2=CC=C(C=C2)Cl,1,0
CN1[C@H](CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],1,0
CN1C2=C(C(=O)N(C1=O)C)NC=N2,1,0
CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O,1,0
CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O.Cl,0,1
CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,1,0
CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,1,0
CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)[O-],1,0
CN1CC(=O)N2[C@@H](C1=O)CC3=C([C@H]2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36,1,0
CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O,0,1
CN1CC[NH+](CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,1,0
CN1C=CNC1=S,1,0
CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2,0,1
C[N+]1=C(NCCC1)COC(=O)C(C2CCCCC2)(C3=CC=CC=C3)O,1,0
CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=C(C5=C(C=CC=C5F)NC4=O)N,0,1
CN1C=NC(=C1C[N+](C)(C)C/C=C/C(=O)NC2=NC=C3C(=C2)C(=NC=N3)NC4=CC(=C(C=C4)Cl)Br)[N+](=O)[O-],0,1
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,1,0
CN1C=NC=C1[C@@](C2=CC=C(C=C2)Cl)(C3=CC4=C(C=C3)N(C(=O)C=C4C5=CC(=CC=C5)Cl)C)N,0,1
CNC(=O)C1=CN(N=C1)C2=NC(=C3C(=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)N,1,0
CNC(=O)C[NH+](CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],1,0
CN=C1C[N+](=C(C2=C(N1)C=CC(=C2)Cl)C3=CC=CC=C3)O,1,0
CNCC[C@@H](C1=CC=CS1)OC2=CC=CC3=CC=CC=C32,0,1
CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CC[NH+](C)C,1,0
CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CC[NH+](CC3)C,1,0
CO/N=C(/C1=CC=CO1)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-],1,0
CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)[O-])NC(=O)CC3=CC=CS3,1,0
CO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)COS(=O)(=O)[O-])O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)C(=O)[O-])O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COS(=O)(=O)[O-])O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)[O-])O[C@@H]5[C@@H]([C@H]([C@@H]([C@H](O5)COS(=O)(=O)[O-])O)O)NS(=O)(=O)[O-])O)O)OS(=O)(=O)[O-])NS(=O)(=O)[O-])O)OS(=O)(=O)[O-])O)NS(=O)(=O)[O-],1,0
COC(C(Cl)Cl)(F)F,1,0
COC(CNC(=O)C1=CC=CC=C1OCC(=O)[O-])C[Hg].O,1,0
COC(CNC(=O)N)C[Hg]Cl,1,0
COC(=O)[C@@H]([C@H]1CCCC[NH2+]1)C2=CC=CC=C2,1,0
COC(=O)[C@H](C1=CC=CC=C1Cl)[NH+]2CCC3=C(C2)C=CS3,1,0
COC(=O)C(C1CCCC[NH2+]1)C2=CC=CC=C2,1,0
COC(=O)C1=CC=CC=C1O,1,0
COC(=O)CCC(=O)C[NH3+],1,0
COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,1,0
COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,0,1
COC1=C(N=CN=C1OC)[N-]S(=O)(=O)C2=CC=C(C=C2)N,1,0
COC1=NC(=NC2=C1N=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N,1,0
COC1C[NH+](CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F,1,0
COC1=CC(=CC(=C1OC)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](C4=CC5=C(C=C24)OCO5)O,1,0
CO[C@H]1[C@@H](C[C@@H]2C[NH+]3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=CC=CC=C45)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,1,0
COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,1,0
COC1=CC(=O)OC(C1)/C=C/C2=CCCC=C2,0,1
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC,1,0
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,1,0
COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCC[NH+]4CCOCC4,1,0
COC1=CC(=C(C=C1)OC)C(CNC(=O)C[NH3+])O,1,0
COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,1,0
COC1=CC=C(C=C1)C(=C(C2=CC=C(C=C2)OC)Cl)C3=CC=C(C=C3)OC,1,0
COC1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O,1,0
COC1=CC=C(C=C1)O,1,0
COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=NC3CCCCC3)[O-],1,0
CO[C@H]1[C@@H](C[C@@H]2C[NH+]3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)/C=C/C6=CC(=C(C(=C6)OC)OC)OC,1,0
CO[C@H]1[C@@H](C[C@@H]2C[NH+]3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,1,0
COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CC[NH+]3C[C@@H]4C=C)O,1,0
COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CC[NH+]3C[C@@H]4C=C)O,1,0
COC1=CC=CC=C1OCC(CO)O,1,0
COC1=CC=CC=C1OCC(COC(=O)N)O,1,0
COC1=CC=CC=C1OCC[NH2+]CC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O,1,0
COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,1,0
COC1=CN=C(N=C1)[N-]S(=O)(=O)C2=CC=C(C=C2)N,1,0
COCCCC/C(=N\OCC[NH3+])/C1=CC=C(C=C1)C(F)(F)F,1,0
COCCNC(=O)C[NH+](CCN(CCN(CC(=O)NCCOC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],1,0
COCCO,1,0
COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC.Cl,0,1
CS(=O)(=O)O.C1CO[P@@](=O)(O[C@@H]1C2=CC(=CC=C2)Cl)COCCN3C=NC4=C(N=CN=C43)N,0,1
CS(=O)C,1,0
II,1,0
N(=O)[O-],1,0
O1[As]2O[As]1O2,1,0
O[32P](=O)([O-])[O-],1,0
O=[Al]O[Al]=O,1,0
O[Si](=O)O,1,0
O=[Ti]=O,1,0
O=[Zn],1,0
OCl(=O)(=O)=O,1,0
S=[Se]=S,1,0
